"year","month","date_of_month","day_of_week","births","weekend"
2013,"March",20,"Wednesday",12024,FALSE
2013,"March",21,"Thursday",12096,FALSE
2013,"March",22,"Friday",11949,FALSE
2013,"March",23,"Saturday",7876,TRUE
2013,"March",24,"Sunday",6956,TRUE
2013,"March",25,"Monday",11619,FALSE
2013,"March",26,"Tuesday",12199,FALSE
2013,"March",27,"Wednesday",12204,FALSE
2013,"March",28,"Thursday",12006,FALSE
2013,"March",29,"Friday",10986,FALSE
2013,"March",30,"Saturday",7863,TRUE
2013,"March",31,"Sunday",6735,TRUE
2013,"April",1,"Monday",10440,FALSE
2013,"April",2,"Tuesday",12389,FALSE
2013,"April",3,"Wednesday",12081,FALSE
2013,"April",4,"Thursday",12019,FALSE
2013,"April",5,"Friday",11858,FALSE
2013,"April",6,"Saturday",7789,TRUE
2013,"April",7,"Sunday",6796,TRUE
2013,"April",8,"Monday",11423,FALSE
2013,"April",9,"Tuesday",12074,FALSE
2013,"April",10,"Wednesday",11759,FALSE
2013,"April",11,"Thursday",11765,FALSE
2013,"April",12,"Friday",11494,FALSE
2013,"April",13,"Saturday",7643,TRUE
2013,"April",14,"Sunday",6898,TRUE
2013,"April",15,"Monday",11318,FALSE
2013,"April",16,"Tuesday",12168,FALSE
2013,"April",17,"Wednesday",11765,FALSE
2013,"April",18,"Thursday",11665,FALSE
2013,"April",19,"Friday",11511,FALSE
2013,"April",20,"Saturday",7718,TRUE
2013,"April",21,"Sunday",6722,TRUE
2013,"April",22,"Monday",11410,FALSE
2013,"April",23,"Tuesday",11956,FALSE
2013,"April",24,"Wednesday",11537,FALSE
2013,"April",25,"Thursday",11620,FALSE
2013,"April",26,"Friday",11442,FALSE
2013,"April",27,"Saturday",7651,TRUE
2013,"April",28,"Sunday",6852,TRUE
2013,"April",29,"Monday",11259,FALSE
2013,"April",30,"Tuesday",11825,FALSE
2013,"May",1,"Wednesday",11948,FALSE
2013,"May",2,"Thursday",11787,FALSE
2013,"May",3,"Friday",11805,FALSE
2013,"May",4,"Saturday",7714,TRUE
2013,"May",5,"Sunday",6609,TRUE
2013,"May",6,"Monday",11316,FALSE
2013,"May",7,"Tuesday",12275,FALSE
2013,"May",8,"Wednesday",11867,FALSE
2013,"May",9,"Thursday",11628,FALSE
2013,"May",10,"Friday",11813,FALSE
2013,"May",11,"Saturday",7727,TRUE
2013,"May",12,"Sunday",7060,TRUE
2013,"May",13,"Monday",11289,FALSE
2013,"May",14,"Tuesday",12345,FALSE
2013,"May",15,"Wednesday",12184,FALSE
2013,"May",16,"Thursday",12145,FALSE
2013,"May",17,"Friday",11945,FALSE
2013,"May",18,"Saturday",7764,TRUE
2013,"May",19,"Sunday",7049,TRUE
2013,"May",20,"Monday",11968,FALSE
2013,"May",21,"Tuesday",12685,FALSE
2013,"May",22,"Wednesday",12366,FALSE
2013,"May",23,"Thursday",12523,FALSE
2013,"May",24,"Friday",12265,FALSE
2013,"May",25,"Saturday",8156,TRUE
2013,"May",26,"Sunday",6880,TRUE
2013,"May",27,"Monday",7351,FALSE
2013,"May",28,"Tuesday",12462,FALSE
2013,"May",29,"Wednesday",13062,FALSE
2013,"May",30,"Thursday",12798,FALSE
2013,"May",31,"Friday",12082,FALSE
2013,"June",1,"Saturday",8320,TRUE
2013,"June",2,"Sunday",7015,TRUE
2013,"June",3,"Monday",11718,FALSE
2013,"June",4,"Tuesday",12315,FALSE
2013,"June",5,"Wednesday",12343,FALSE
2013,"June",6,"Thursday",11935,FALSE
2013,"June",7,"Friday",12203,FALSE
2013,"June",8,"Saturday",8184,TRUE
2013,"June",9,"Sunday",7306,TRUE
2013,"June",10,"Monday",11852,FALSE
2013,"June",11,"Tuesday",12304,FALSE
2013,"June",12,"Wednesday",11924,FALSE
2013,"June",13,"Thursday",12096,FALSE
2013,"June",14,"Friday",12046,FALSE
2013,"June",15,"Saturday",8235,TRUE
2013,"June",16,"Sunday",7267,TRUE
2013,"June",17,"Monday",12166,FALSE
2013,"June",18,"Tuesday",12754,FALSE
2013,"June",19,"Wednesday",12217,FALSE
2013,"June",20,"Thursday",12417,FALSE
2013,"June",21,"Friday",12175,FALSE
2013,"June",22,"Saturday",8301,TRUE
2013,"June",23,"Sunday",7435,TRUE
2013,"June",24,"Monday",12033,FALSE
2013,"June",25,"Tuesday",12819,FALSE
2013,"June",26,"Wednesday",12526,FALSE
2013,"June",27,"Thursday",12733,FALSE
2013,"June",28,"Friday",12585,FALSE
2013,"June",29,"Saturday",8325,TRUE
2013,"June",30,"Sunday",7319,TRUE
2013,"July",1,"Monday",12558,FALSE
2013,"July",2,"Tuesday",13437,FALSE
2013,"July",3,"Wednesday",13247,FALSE
2013,"July",4,"Thursday",8883,FALSE
2013,"July",5,"Friday",11318,FALSE
2013,"July",6,"Saturday",8420,TRUE
2013,"July",7,"Sunday",7454,TRUE
2013,"July",8,"Monday",12493,FALSE
2013,"July",9,"Tuesday",13408,FALSE
2013,"July",10,"Wednesday",12915,FALSE
2013,"July",11,"Thursday",12806,FALSE
2013,"July",12,"Friday",12535,FALSE
2013,"July",13,"Saturday",8485,TRUE
2013,"July",14,"Sunday",7536,TRUE
2013,"July",15,"Monday",12506,FALSE
2013,"July",16,"Tuesday",13083,FALSE
2013,"July",17,"Wednesday",12912,FALSE
2013,"July",18,"Thursday",12824,FALSE
2013,"July",19,"Friday",12528,FALSE
2013,"July",20,"Saturday",8389,TRUE
2013,"July",21,"Sunday",7564,TRUE
2013,"July",22,"Monday",12544,FALSE
2013,"July",23,"Tuesday",13316,FALSE
2013,"July",24,"Wednesday",12804,FALSE
2013,"July",25,"Thursday",12860,FALSE
2013,"July",26,"Friday",12249,FALSE
2013,"July",27,"Saturday",8328,TRUE
2013,"July",28,"Sunday",7492,TRUE
2013,"July",29,"Monday",12096,FALSE
2013,"July",30,"Tuesday",12880,FALSE
2013,"July",31,"Wednesday",12625,FALSE
2013,"August",1,"Thursday",12971,FALSE
2013,"August",2,"Friday",12561,FALSE
2013,"August",3,"Saturday",8539,TRUE
2013,"August",4,"Sunday",7600,TRUE
2013,"August",5,"Monday",12434,FALSE
2013,"August",6,"Tuesday",13055,FALSE
2013,"August",7,"Wednesday",13109,FALSE
2013,"August",8,"Thursday",13207,FALSE
2013,"August",9,"Friday",12756,FALSE
2013,"August",10,"Saturday",8777,TRUE
2013,"August",11,"Sunday",7797,TRUE
2013,"August",12,"Monday",12391,FALSE
2013,"August",13,"Tuesday",12975,FALSE
2013,"August",14,"Wednesday",13049,FALSE
2013,"August",15,"Thursday",13101,FALSE
2013,"August",16,"Friday",12702,FALSE
2013,"August",17,"Saturday",8747,TRUE
2013,"August",18,"Sunday",7612,TRUE
2013,"August",19,"Monday",12426,FALSE
2013,"August",20,"Tuesday",13051,FALSE
2013,"August",21,"Wednesday",12903,FALSE
2013,"August",22,"Thursday",12873,FALSE
2013,"August",23,"Friday",12805,FALSE
2013,"August",24,"Saturday",8801,TRUE
2013,"August",25,"Sunday",7638,TRUE
2013,"August",26,"Monday",12293,FALSE
2013,"August",27,"Tuesday",13131,FALSE
2013,"August",28,"Wednesday",13129,FALSE
2013,"August",29,"Thursday",12873,FALSE
2013,"August",30,"Friday",12814,FALSE
2013,"August",31,"Saturday",8759,TRUE
2013,"September",1,"Sunday",7620,TRUE
2013,"September",2,"Monday",7896,FALSE
2013,"September",3,"Tuesday",12910,FALSE
2013,"September",4,"Wednesday",13680,FALSE
2013,"September",5,"Thursday",13337,FALSE
2013,"September",6,"Friday",12876,FALSE
2013,"September",7,"Saturday",8800,TRUE
2013,"September",8,"Sunday",7737,TRUE
2013,"September",9,"Monday",12653,FALSE
2013,"September",10,"Tuesday",13440,FALSE
2013,"September",11,"Wednesday",12074,FALSE
2013,"September",12,"Thursday",13460,FALSE
2013,"September",13,"Friday",12669,FALSE
2013,"September",14,"Saturday",8795,TRUE
2013,"September",15,"Sunday",7865,TRUE
2013,"September",16,"Monday",12842,FALSE
2013,"September",17,"Tuesday",13542,FALSE
2013,"September",18,"Wednesday",13242,FALSE
2013,"September",19,"Thursday",13333,FALSE
2013,"September",20,"Friday",13040,FALSE
2013,"September",21,"Saturday",8863,TRUE
2013,"September",22,"Sunday",7817,TRUE
2013,"September",23,"Monday",12715,FALSE
2013,"September",24,"Tuesday",13173,FALSE
2013,"September",25,"Wednesday",13042,FALSE
2013,"September",26,"Thursday",13044,FALSE
2013,"September",27,"Friday",12774,FALSE
2013,"September",28,"Saturday",8704,TRUE
2013,"September",29,"Sunday",7618,TRUE
2013,"September",30,"Monday",12115,FALSE
2013,"October",1,"Tuesday",13195,FALSE
2013,"October",2,"Wednesday",12614,FALSE
2013,"October",3,"Thursday",12880,FALSE
2013,"October",4,"Friday",12493,FALSE
2013,"October",5,"Saturday",8593,TRUE
2013,"October",6,"Sunday",7471,TRUE
2013,"October",7,"Monday",11877,FALSE
2013,"October",8,"Tuesday",12765,FALSE
2013,"October",9,"Wednesday",12393,FALSE
2013,"October",10,"Thursday",12804,FALSE
2013,"October",11,"Friday",12192,FALSE
2013,"October",12,"Saturday",8223,TRUE
2013,"October",13,"Sunday",7172,TRUE
2013,"October",14,"Monday",11736,FALSE
2013,"October",15,"Tuesday",12582,FALSE
2013,"October",16,"Wednesday",12227,FALSE
2013,"October",17,"Thursday",12220,FALSE
2013,"October",18,"Friday",12169,FALSE
2013,"October",19,"Saturday",7995,TRUE
2013,"October",20,"Sunday",7121,TRUE
2013,"October",21,"Monday",11687,FALSE
2013,"October",22,"Tuesday",12462,FALSE
2013,"October",23,"Wednesday",12223,FALSE
2013,"October",24,"Thursday",12320,FALSE
2013,"October",25,"Friday",12210,FALSE
2013,"October",26,"Saturday",8077,TRUE
2013,"October",27,"Sunday",7139,TRUE
2013,"October",28,"Monday",12199,FALSE
2013,"October",29,"Tuesday",12519,FALSE
2013,"October",30,"Wednesday",11752,FALSE
2013,"October",31,"Thursday",10975,FALSE
2013,"November",1,"Friday",12653,FALSE
2013,"November",2,"Saturday",8407,TRUE
2013,"November",3,"Sunday",7368,TRUE
2013,"November",4,"Monday",12164,FALSE
2013,"November",5,"Tuesday",12785,FALSE
2013,"November",6,"Wednesday",12113,FALSE
2013,"November",7,"Thursday",12566,FALSE
2013,"November",8,"Friday",12026,FALSE
2013,"November",9,"Saturday",8092,TRUE
2013,"November",10,"Sunday",7258,TRUE
2013,"November",11,"Monday",11418,FALSE
2013,"November",12,"Tuesday",13669,FALSE
2013,"November",13,"Wednesday",12130,FALSE
2013,"November",14,"Thursday",12206,FALSE
2013,"November",15,"Friday",12339,FALSE
2013,"November",16,"Saturday",8305,TRUE
2013,"November",17,"Sunday",7348,TRUE
2013,"November",18,"Monday",12154,FALSE
2013,"November",19,"Tuesday",12413,FALSE
2013,"November",20,"Wednesday",12503,FALSE
2013,"November",21,"Thursday",12499,FALSE
2013,"November",22,"Friday",12459,FALSE
2013,"November",23,"Saturday",8239,TRUE
2013,"November",24,"Sunday",7362,TRUE
2013,"November",25,"Monday",12658,FALSE
2013,"November",26,"Tuesday",13211,FALSE
2013,"November",27,"Wednesday",11782,FALSE
2013,"November",28,"Thursday",7175,FALSE
2013,"November",29,"Friday",9077,FALSE
2013,"November",30,"Saturday",7778,TRUE
2013,"December",1,"Sunday",7449,TRUE
2013,"December",2,"Monday",12512,FALSE
2013,"December",3,"Tuesday",13352,FALSE
2013,"December",4,"Wednesday",12947,FALSE
2013,"December",5,"Thursday",12437,FALSE
2013,"December",6,"Friday",11861,FALSE
2013,"December",7,"Saturday",8068,TRUE
2013,"December",8,"Sunday",7226,TRUE
2013,"December",9,"Monday",11824,FALSE
2013,"December",10,"Tuesday",12597,FALSE
2013,"December",11,"Wednesday",12413,FALSE
2013,"December",12,"Thursday",12485,FALSE
2013,"December",13,"Friday",11484,FALSE
2013,"December",14,"Saturday",8163,TRUE
2013,"December",15,"Sunday",7305,TRUE
2013,"December",16,"Monday",12316,FALSE
2013,"December",17,"Tuesday",13252,FALSE
2013,"December",18,"Wednesday",13132,FALSE
2013,"December",19,"Thursday",13320,FALSE
2013,"December",20,"Friday",13248,FALSE
2013,"December",21,"Saturday",8836,TRUE
2013,"December",22,"Sunday",7535,TRUE
2013,"December",23,"Monday",12140,FALSE
2013,"December",24,"Tuesday",9194,FALSE
2013,"December",25,"Wednesday",6620,FALSE
2013,"December",26,"Thursday",11375,FALSE
2013,"December",27,"Friday",13588,FALSE
2013,"December",28,"Saturday",9203,TRUE
2013,"December",29,"Sunday",7896,TRUE
2013,"December",30,"Monday",13096,FALSE
2013,"December",31,"Tuesday",12525,FALSE
2014,"January",1,"Wednesday",8018,FALSE
2014,"January",2,"Thursday",11171,FALSE
2014,"January",3,"Friday",12317,FALSE
2014,"January",4,"Saturday",8199,TRUE
2014,"January",5,"Sunday",7174,TRUE
2014,"January",6,"Monday",11400,FALSE
2014,"January",7,"Tuesday",12310,FALSE
2014,"January",8,"Wednesday",11829,FALSE
2014,"January",9,"Thursday",11827,FALSE
2014,"January",10,"Friday",11989,FALSE
2014,"January",11,"Saturday",8292,TRUE
2014,"January",12,"Sunday",7298,TRUE
2014,"January",13,"Monday",11714,FALSE
2014,"January",14,"Tuesday",12598,FALSE
2014,"January",15,"Wednesday",11785,FALSE
2014,"January",16,"Thursday",11822,FALSE
2014,"January",17,"Friday",11932,FALSE
2014,"January",18,"Saturday",8143,TRUE
2014,"January",19,"Sunday",6924,TRUE
2014,"January",20,"Monday",11024,FALSE
2014,"January",21,"Tuesday",12177,FALSE
2014,"January",22,"Wednesday",11936,FALSE
2014,"January",23,"Thursday",12162,FALSE
2014,"January",24,"Friday",11840,FALSE
2014,"January",25,"Saturday",8190,TRUE
2014,"January",26,"Sunday",7424,TRUE
2014,"January",27,"Monday",11561,FALSE
2014,"January",28,"Tuesday",12031,FALSE
2014,"January",29,"Wednesday",11381,FALSE
2014,"January",30,"Thursday",11651,FALSE
2014,"January",31,"Friday",11843,FALSE
2014,"February",1,"Saturday",8206,TRUE
2014,"February",2,"Sunday",7265,TRUE
2014,"February",3,"Monday",11825,FALSE
2014,"February",4,"Tuesday",12519,FALSE
2014,"February",5,"Wednesday",11914,FALSE
2014,"February",6,"Thursday",11807,FALSE
2014,"February",7,"Friday",12246,FALSE
2014,"February",8,"Saturday",8129,TRUE
2014,"February",9,"Sunday",7060,TRUE
2014,"February",10,"Monday",11886,FALSE
2014,"February",11,"Tuesday",12311,FALSE
2014,"February",12,"Wednesday",12154,FALSE
2014,"February",13,"Thursday",11384,FALSE
2014,"February",14,"Friday",12494,FALSE
2014,"February",15,"Saturday",8391,TRUE
2014,"February",16,"Sunday",7259,TRUE
2014,"February",17,"Monday",11144,FALSE
2014,"February",18,"Tuesday",12331,FALSE
2014,"February",19,"Wednesday",11932,FALSE
2014,"February",20,"Thursday",12142,FALSE
2014,"February",21,"Friday",11988,FALSE
2014,"February",22,"Saturday",8049,TRUE
2014,"February",23,"Sunday",7092,TRUE
2014,"February",24,"Monday",11621,FALSE
2014,"February",25,"Tuesday",12291,FALSE
2014,"February",26,"Wednesday",11932,FALSE
2014,"February",27,"Thursday",11856,FALSE
2014,"February",28,"Friday",11671,FALSE
2014,"March",1,"Saturday",8186,TRUE
2014,"March",2,"Sunday",7267,TRUE
2014,"March",3,"Monday",11793,FALSE
2014,"March",4,"Tuesday",12065,FALSE
2014,"March",5,"Wednesday",12129,FALSE
2014,"March",6,"Thursday",12069,FALSE
2014,"March",7,"Friday",12035,FALSE
2014,"March",8,"Saturday",8140,TRUE
2014,"March",9,"Sunday",6789,TRUE
2014,"March",10,"Monday",11620,FALSE
2014,"March",11,"Tuesday",12084,FALSE
2014,"March",12,"Wednesday",11819,FALSE
2014,"March",13,"Thursday",11623,FALSE
2014,"March",14,"Friday",11841,FALSE
2014,"March",15,"Saturday",8080,TRUE
2014,"March",16,"Sunday",6973,TRUE
2014,"March",17,"Monday",11936,FALSE
2014,"March",18,"Tuesday",12231,FALSE
2014,"March",19,"Wednesday",11953,FALSE
2014,"March",20,"Thursday",12266,FALSE
2014,"March",21,"Friday",11987,FALSE
2014,"March",22,"Saturday",8109,TRUE
2014,"March",23,"Sunday",7147,TRUE
2014,"March",24,"Monday",11542,FALSE
2014,"March",25,"Tuesday",12342,FALSE
2014,"March",26,"Wednesday",11809,FALSE
2014,"March",27,"Thursday",11823,FALSE
2014,"March",28,"Friday",11730,FALSE
2014,"March",29,"Saturday",8153,TRUE
2014,"March",30,"Sunday",7215,TRUE
2014,"March",31,"Monday",11511,FALSE
2014,"April",1,"Tuesday",11710,FALSE
2014,"April",2,"Wednesday",12003,FALSE
2014,"April",3,"Thursday",11984,FALSE
2014,"April",4,"Friday",12319,FALSE
2014,"April",5,"Saturday",7926,TRUE
2014,"April",6,"Sunday",7127,TRUE
2014,"April",7,"Monday",11508,FALSE
2014,"April",8,"Tuesday",12187,FALSE
2014,"April",9,"Wednesday",11875,FALSE
2014,"April",10,"Thursday",12026,FALSE
2014,"April",11,"Friday",12018,FALSE
2014,"April",12,"Saturday",7980,TRUE
2014,"April",13,"Sunday",7181,TRUE
2014,"April",14,"Monday",11912,FALSE
2014,"April",15,"Tuesday",12274,FALSE
2014,"April",16,"Wednesday",11858,FALSE
2014,"April",17,"Thursday",12070,FALSE
2014,"April",18,"Friday",11132,FALSE
2014,"April",19,"Saturday",7641,TRUE
2014,"April",20,"Sunday",6877,TRUE
2014,"April",21,"Monday",11664,FALSE
2014,"April",22,"Tuesday",12528,FALSE
2014,"April",23,"Wednesday",12014,FALSE
2014,"April",24,"Thursday",12178,FALSE
2014,"April",25,"Friday",11811,FALSE
2014,"April",26,"Saturday",7949,TRUE
2014,"April",27,"Sunday",7184,TRUE
2014,"April",28,"Monday",11681,FALSE
2014,"April",29,"Tuesday",12121,FALSE
2014,"April",30,"Wednesday",11591,FALSE
2014,"May",1,"Thursday",12412,FALSE
2014,"May",2,"Friday",12011,FALSE
2014,"May",3,"Saturday",8015,TRUE
2014,"May",4,"Sunday",7171,TRUE
2014,"May",5,"Monday",11788,FALSE
2014,"May",6,"Tuesday",12487,FALSE
2014,"May",7,"Wednesday",12127,FALSE
2014,"May",8,"Thursday",12166,FALSE
2014,"May",9,"Friday",11949,FALSE
2014,"May",10,"Saturday",8100,TRUE
2014,"May",11,"Sunday",7145,TRUE
2014,"May",12,"Monday",11671,FALSE
2014,"May",13,"Tuesday",12057,FALSE
2014,"May",14,"Wednesday",12234,FALSE
2014,"May",15,"Thursday",12387,FALSE
2014,"May",16,"Friday",12065,FALSE
2014,"May",17,"Saturday",8051,TRUE
2014,"May",18,"Sunday",7200,TRUE
2014,"May",19,"Monday",11925,FALSE
2014,"May",20,"Tuesday",12854,FALSE
2014,"May",21,"Wednesday",12545,FALSE
2014,"May",22,"Thursday",12634,FALSE
2014,"May",23,"Friday",12631,FALSE
2014,"May",24,"Saturday",8456,TRUE
2014,"May",25,"Sunday",7393,TRUE
2014,"May",26,"Monday",7657,FALSE
2014,"May",27,"Tuesday",12490,FALSE
2014,"May",28,"Wednesday",13411,FALSE
2014,"May",29,"Thursday",12753,FALSE
2014,"May",30,"Friday",12257,FALSE
2014,"May",31,"Saturday",8462,TRUE
2014,"June",1,"Sunday",7474,TRUE
2014,"June",2,"Monday",11885,FALSE
2014,"June",3,"Tuesday",12246,FALSE
2014,"June",4,"Wednesday",12320,FALSE
2014,"June",5,"Thursday",12256,FALSE
2014,"June",6,"Friday",11965,FALSE
2014,"June",7,"Saturday",8164,TRUE
2014,"June",8,"Sunday",7359,TRUE
2014,"June",9,"Monday",11886,FALSE
2014,"June",10,"Tuesday",12513,FALSE
2014,"June",11,"Wednesday",12090,FALSE
2014,"June",12,"Thursday",12442,FALSE
2014,"June",13,"Friday",11651,FALSE
2014,"June",14,"Saturday",8199,TRUE
2014,"June",15,"Sunday",7375,TRUE
2014,"June",16,"Monday",12068,FALSE
2014,"June",17,"Tuesday",12555,FALSE
2014,"June",18,"Wednesday",12524,FALSE
2014,"June",19,"Thursday",12217,FALSE
2014,"June",20,"Friday",12532,FALSE
2014,"June",21,"Saturday",8299,TRUE
2014,"June",22,"Sunday",7414,TRUE
2014,"June",23,"Monday",11939,FALSE
2014,"June",24,"Tuesday",12704,FALSE
2014,"June",25,"Wednesday",12499,FALSE
2014,"June",26,"Thursday",12621,FALSE
2014,"June",27,"Friday",12236,FALSE
2014,"June",28,"Saturday",8441,TRUE
2014,"June",29,"Sunday",7563,TRUE
2014,"June",30,"Monday",12243,FALSE
2014,"July",1,"Tuesday",13575,FALSE
2014,"July",2,"Wednesday",13183,FALSE
2014,"July",3,"Thursday",13043,FALSE
2014,"July",4,"Friday",9278,FALSE
2014,"July",5,"Saturday",7778,TRUE
2014,"July",6,"Sunday",7568,TRUE
2014,"July",7,"Monday",13038,FALSE
2014,"July",8,"Tuesday",13500,FALSE
2014,"July",9,"Wednesday",12577,FALSE
2014,"July",10,"Thursday",13146,FALSE
2014,"July",11,"Friday",12699,FALSE
2014,"July",12,"Saturday",8650,TRUE
2014,"July",13,"Sunday",7626,TRUE
2014,"July",14,"Monday",12394,FALSE
2014,"July",15,"Tuesday",13207,FALSE
2014,"July",16,"Wednesday",12881,FALSE
2014,"July",17,"Thursday",12817,FALSE
2014,"July",18,"Friday",12439,FALSE
2014,"July",19,"Saturday",8720,TRUE
2014,"July",20,"Sunday",7567,TRUE
2014,"July",21,"Monday",12497,FALSE
2014,"July",22,"Tuesday",13239,FALSE
2014,"July",23,"Wednesday",12692,FALSE
2014,"July",24,"Thursday",12929,FALSE
2014,"July",25,"Friday",12662,FALSE
2014,"July",26,"Saturday",8740,TRUE
2014,"July",27,"Sunday",7822,TRUE
2014,"July",28,"Monday",12532,FALSE
2014,"July",29,"Tuesday",13252,FALSE
2014,"July",30,"Wednesday",12752,FALSE
2014,"July",31,"Thursday",12673,FALSE
2014,"August",1,"Friday",12782,FALSE
2014,"August",2,"Saturday",8814,TRUE
2014,"August",3,"Sunday",7679,TRUE
2014,"August",4,"Monday",12511,FALSE
2014,"August",5,"Tuesday",13415,FALSE
2014,"August",6,"Wednesday",12900,FALSE
2014,"August",7,"Thursday",13152,FALSE
2014,"August",8,"Friday",12887,FALSE
2014,"August",9,"Saturday",8958,TRUE
2014,"August",10,"Sunday",7832,TRUE
2014,"August",11,"Monday",12589,FALSE
2014,"August",12,"Tuesday",13413,FALSE
2014,"August",13,"Wednesday",12817,FALSE
2014,"August",14,"Thursday",13031,FALSE
2014,"August",15,"Friday",13048,FALSE
2014,"August",16,"Saturday",8885,TRUE
2014,"August",17,"Sunday",7783,TRUE
2014,"August",18,"Monday",12582,FALSE
2014,"August",19,"Tuesday",13198,FALSE
2014,"August",20,"Wednesday",13167,FALSE
2014,"August",21,"Thursday",13153,FALSE
2014,"August",22,"Friday",12891,FALSE
2014,"August",23,"Saturday",8912,TRUE
2014,"August",24,"Sunday",7630,TRUE
2014,"August",25,"Monday",12346,FALSE
2014,"August",26,"Tuesday",13278,FALSE
2014,"August",27,"Wednesday",13113,FALSE
2014,"August",28,"Thursday",13418,FALSE
2014,"August",29,"Friday",13099,FALSE
2014,"August",30,"Saturday",8899,TRUE
2014,"August",31,"Sunday",7884,TRUE
2014,"September",1,"Monday",8043,FALSE
2014,"September",2,"Tuesday",13071,FALSE
2014,"September",3,"Wednesday",13863,FALSE
2014,"September",4,"Thursday",13556,FALSE
2014,"September",5,"Friday",13457,FALSE
2014,"September",6,"Saturday",8806,TRUE
2014,"September",7,"Sunday",7770,TRUE
2014,"September",8,"Monday",12743,FALSE
2014,"September",9,"Tuesday",13629,FALSE
